bookmark_count,favorite_count,favourites_count,follower_count,following_count,friends,is_blue_verified,is_hateful,listed_count,number_of_tweets,quote_count,reply_count,retweet_count,source,tweet_id,user_id,views
0,1,325,25,46,46,false,1,0,116,0,0,2,Twitter for iPhone,1285717791883112448,1271283019706335232,0
0,6,59887,242,1432,1434,false,2,2,30642,0,0,0,"",1266136075258548236,159550021,0
0,12,57715,105,686,687,false,1,1,1823,0,0,1,"",1275631601704108032,16064020,0
0,3,5390,100,375,376,false,1,2,3823,0,0,2,Twitter for iPhone,1278114066356150273,404447245,0
0,4,41140,806,1710,1714,true,2,2,4247,0,0,0,"",1273083565148966912,1024388915816480768,0
0,4,7953,946,1891,1891,false,1,6,11408,0,0,0,"",1258006451664162816,62706357,0
0,2,97082,21006,21400,22674,false,1,3,3424,0,0,0,Twitter Web App,1271591423457013765,3300485369,0
0,1,17056,2206,927,930,false,1,25,51708,0,0,0,"",1273697133594587139,1159248315764158464,0
0,7,221,62,384,384,false,1,0,691,0,1,0,"",1282751126115356674,1250964930519425024,0
0,1,6301,98,224,224,false,1,1,3104,0,0,0,"",1267647210985885697,1029887520010457088,0
0,1,2464,60,119,120,false,1,0,2114,0,0,0,"",1284605941795749888,3111493768,0
0,3,103642,209,286,285,false,1,2,36256,0,0,0,Twitter for iPhone,1267224727153717252,22303814,0
0,5,1461,640,471,470,false,1,0,17612,0,0,2,"",1267236858762682368,275754876,0
0,0,64,0,2,2,false,1,0,213,0,0,0,"",1282444353852641280,1272708323528388615,0
0,1,83784,1667,3001,3041,false,1,7,107149,0,0,1,Twitter for Android,1279195888251002881,17395754,0
0,1,387,1,53,53,false,1,0,116,0,0,0,"",1270484217420488705,1270479778836070402,0
0,7,30056,122,364,367,false,1,0,3855,0,1,2,Twitter for iPhone,1267231560622800902,1081416085,0
0,0,38,5,53,53,false,1,0,515,0,0,0,"",1274151915815940096,1190375598839025665,0
0,1,2987,220,778,777,false,1,5,8892,0,0,0,Twitter for iPhone,1286436325701214209,98468167,0
0,0,77,14,160,160,false,1,0,6247,0,0,0,"",1271905344994701313,923937888,0
0,2,39020,458,480,480,false,1,2,3682,0,0,0,"",1267250163539742720,3342614295,0
0,0,28898,63,25,25,false,1,0,4082,0,0,0,"",1271246509527334912,361639179,0
0,7,6156,2322,1327,1326,false,2,4,5339,0,0,1,Twitter for iPhone,1269055426697592832,778640437670211584,0
2,146,6427,66895,5198,5198,true,1,601,38876,1,0,172,Twitter for iPhone,1283081260911517699,3021354107,0
0,4,847,4247,8,8,false,1,55,203,0,0,3,Twitter for iPad,1270504544699469824,226285647,0
0,2,8986,730,1992,1993,false,1,9,1273,0,0,0,Twitter for iPhone,1278476907424727041,877611147146522624,0
0,2,12581,3493,4027,4023,false,1,9,27848,0,0,1,Twitter for Android,1264131063283978242,98801999,0
0,0,965,5083,2525,2524,false,1,0,43819,0,0,0,Buffer App,1275213235222970368,781233472991920128,0
0,9,183478,919,687,685,false,1,37,32715,0,0,3,Twitter Web App,1269417995060809734,36409647,0
44,5569,4549,886591,1844,1841,true,1,0,21203,96,474,1614,Twitter for iPhone,1279834204893839362,1604931252,0
0,4,154478,30132,20425,20402,false,1,318,243323,0,3,0,Twitter Web App,1256305617796382726,1021382089059590144,0
0,0,9590,336,540,539,false,1,14,21030,0,1,0,"",1254781976797536260,2197381991,0
0,0,86954,12875,11152,11268,true,1,61,446327,0,0,0,"",1285285627576094720,16285818,0
0,1,56001,1128,1387,1387,false,2,15,12706,0,0,0,"",1265797692992688131,864173913768681473,0
0,0,30264,1230,2325,2324,false,1,8,44263,0,0,0,Instagram,1282091227186331648,767666527,0
0,1,48215,12501,6731,6741,true,1,27,58964,0,1,0,"",1270664646224154624,842783114451714049,0
0,0,33187,347,738,740,false,1,0,8489,0,0,0,"",1277269331672530947,1271467724452106240,0
0,1,53988,420,1119,1118,false,1,3,25458,0,1,1,"",1275662259092668420,1245377145859342336,0
0,9,2239,414,351,351,false,1,10,8544,0,1,0,Twitter for iPhone,1277388142874689539,293662786,0
0,0,199470,84328,52350,52444,true,1,0,596065,0,1,0,Twitter for iPad,1272679205306798083,1833919200,0
0,1,100,2,12,12,false,1,0,219,0,1,0,"",1279666904907550720,1267495414653227011,0
0,44,4583,134017,872,872,false,1,1307,15217,1,1,7,"",1256643364738355201,57039392,0
0,0,1268,3,66,66,false,1,0,68,0,1,0,"",1266218132844228611,926848425668304896,0
0,0,0,31,0,0,false,1,5,10299,0,0,0,erased8302855_DOfPQ8wzba,1254485332634013699,750929688546123776,0
0,1,27657,800,734,737,false,1,4,42470,0,1,0,"",1246825799006613504,2366356292,0
0,0,14356,602,615,617,false,1,1,19613,0,0,0,"",1259791018611875840,744878477749297153,0
0,1,8330,220,997,994,false,1,0,5113,0,1,0,"",1276836771029037057,307560517,0
0,1,21465,132,505,505,false,1,2,4747,0,0,0,"",1273595426470604801,806115154832277504,0
0,3,32971,229,680,682,false,1,1,3753,0,1,0,Twitter for Android,1249631163406155781,3313986571,0
0,4,897,65,286,286,false,1,0,844,0,0,0,"",1267252571309084674,1191877894227681280,0
0,31,1419,0,61,61,false,1,1,742,0,0,14,Twitter for iPhone,1267243446449901572,1150830029984751619,0
0,1,54903,1213,879,876,false,1,15,51476,0,0,0,"",1269062584575066116,27327902,0
0,1,0,26,0,0,false,1,0,5907,0,0,1,BEB8A4C254,1243714078406782977,943624347578785793,0
0,0,2430,1977,337,339,true,1,7,6620,0,0,0,"",1274559237264297986,1267657791549800449,0
0,1,889,87,552,552,false,1,2,2584,0,0,0,"",1273875855027011584,33872724,0
0,12,52887,29379,3448,3446,false,1,43,23686,0,2,13,"",1267435094425427974,248448795,0
0,0,11822,115,806,805,false,1,5,6139,0,0,0,"",1250653093118660609,37334570,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1244040333165502464,1133255809,0
0,0,115,265,184,184,false,1,3,185,0,0,0,"",1273228680916086791,1248199227131465729,0
0,24,9833,113358,7916,7924,true,1,902,164331,0,1,9,TweetDeck,1286082304318873602,15757578,0
0,0,3169,201,2729,2735,false,1,0,2394,0,1,0,"",1279575471756173312,1963412924,0
0,6,15017,1111,510,510,false,1,86,15424,0,1,1,Twitter for Android,1267240996774924291,31238518,0
0,9,44639,6437,7240,7242,false,1,214,174402,0,1,8,Twitter Web App,1275214217688215552,392450467,0
0,5,20185,2018,968,967,false,1,0,19825,0,9,0,Twitter for iPhone,1265794428196790272,1163169713888870401,0
0,4,494068,19118,21325,21315,false,1,86,766767,0,0,4,Twitter for Android,1255199860615254019,2359537176,0
0,1,8489,42,39,39,false,1,0,5790,0,0,0,"",1266189797661515776,3315568462,0
0,0,9161,77,92,92,false,1,0,8319,0,0,0,Twitter for Android,1246876038996668417,1177946414510460934,0
0,0,2383,312,1,1,false,1,80,7174,0,0,2,Twitter for iPhone,1255724994253946880,2895300665,0
34,1028,29626,345885,6787,6784,true,1,0,44526,109,81,726,"",1280854570130911234,25837289,0
0,0,9042,367,154,154,false,1,1,19187,0,0,0,"",1266883462612606977,40101551,0
0,0,1811,2338,2217,2215,false,1,146,8588,0,0,0,Twitter Web App,1248589932219846657,43324549,0
0,17,3454,6338,969,966,false,1,76,3771,0,0,3,Twitter Web App,1267232928120987648,3067215570,0
0,1,452,73,195,195,false,1,0,819,0,0,1,"",1282850480402632709,1277129319593185280,0
0,5,11872,162,159,159,false,1,0,1529,0,0,0,"",1276194249172750338,969328799509811202,0
0,1,131569,1359,2126,2134,false,1,26,37642,1,1,0,"",1283926656902672393,2950371604,0
0,1,190080,293,192,193,false,1,1,23120,0,0,0,"",1280600626515382272,506567769,0
1,487,11926,4166,277,275,false,1,25,9411,23,48,448,Twitter Web App,1271467696878694400,1267474231606026240,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1263613048125894657,1133255809,0
1,3,29,27,17,17,false,1,0,34,0,1,2,Twitter for iPhone,1269056007176704003,1255739888462422016,0
0,4,8197,414,645,646,false,1,14,9176,0,0,2,Twitter for iPhone,1263924630961754117,721094132043747330,0
1,26,67588,825052,17,18,false,1,4341,362078,10,57,12,Buffer App,1271591876320210944,29097819,0
0,7,208798,1276,381,385,false,1,0,103488,0,0,0,"",1267915781100036096,2276547301,0
0,3,29404,17488,16569,16566,false,1,7,16342,0,2,2,Twitter for iPhone,1275577145947901953,957319150518419456,0
0,6,75829,3536,4177,4171,false,1,70,114231,0,0,1,Periscope,1273767012687245312,293468474,0
0,0,770,23,62,62,false,1,9,2969,0,1,0,"",1275571894620696576,470939898,0
2,568,18444,1024,324,324,false,1,24,12929,0,15,62,Twitter Web App,1276574450368954369,36900298,0
0,1,1459657,38349,7936,7926,false,1,104,856783,0,0,0,"",1282540948245929984,261736294,0
0,0,0,31,0,0,false,1,5,10299,0,0,0,erased8302855_DOfPQ8wzba,1243704218361438208,750929688546123776,0
0,0,4251,160,330,329,false,1,1,7649,0,0,0,"",1271269559895568386,1246542380,0
0,7,16802,268,328,328,false,1,1,3480,0,0,1,Twitter for iPhone,1251247260467429376,2556141423,0
0,33,183237,231300,98402,98693,true,1,212,63094,3,16,18,Twitter Web App,1275214597360955394,781639819600490500,0
0,1,60,4,40,40,false,1,0,6183,0,0,0,"",1261035925825609728,3227022731,0
3,218,12175,1119988,14004,13993,true,1,5240,98903,2,12,54,Twitter Web App,1276544540984344577,33549858,0
0,0,19332,1054,250,251,false,1,18,16805,0,0,0,"",1268238997836320768,192554499,0
0,2,18786,815,1447,1446,false,1,0,19995,0,0,0,Twitter for Android,1249453710666870784,785794451021111296,0
0,3,17030,15988,12387,12382,false,1,295,59044,0,0,0,Twitter for iPhone,1281376058026188800,28729354,0
0,0,15148,36251,1009,1007,false,1,510,117669,0,0,0,Twitter for Android,1269780421891502080,296939494,0
2,158,8397,202545,3084,3081,false,1,2252,46671,1,2,73,Twitter Media Studio,1273790139228139521,27793335,0
6,1765,454,73,239,239,false,1,4,1406,6,14,174,"",1286311914189070339,2975649394,0
0,38,340744,306221,1783,1786,true,1,2197,74898,2,3,33,"",1281269525023989760,1090715513586679813,0
0,1,3980,42,356,357,false,1,0,3760,0,0,0,"",1259071035414061056,780432422131359744,0
0,1,2887,87,227,227,false,1,1,925,0,0,0,"",1267139296496160776,735433056,0
2,51,4549,886591,1844,1841,true,1,0,21203,4,14,21,Twitter for iPhone,1248680634534572032,1604931252,0
0,1,6455,1660,2531,2530,false,1,6,4180,1,0,1,Twitter for iPhone,1253696600674795520,892130483307503617,0
0,37,392,933,200,200,false,1,6,409,0,0,1,Twitter for iPhone,1284629938226827264,1020139947741929472,0
0,0,24,45,367,366,false,1,0,1835,0,0,0,"",1280570874354163713,820436521396371456,0
592,41130,63327,5299735,1268,1272,false,1,4950,331412,574,363,13275,"",1267182086038773760,373157754,0
0,0,1319,1095,1506,1510,false,1,34,21763,0,0,0,Twitter for Android,1251895747517300736,20920343,0
0,0,508,202,442,442,false,1,1,1866,0,0,0,"",1278114413598269440,1270442529662484480,0
1,221,78655,136,321,326,false,1,4,18501,0,3,6,"",1274491444988870658,1224487361498820608,0
220,4678,403961,1630,3452,3459,false,1,36,51879,75,31,1772,Twitter for iPhone,1265633202162581504,852186375910813697,0
0,10,556,79,2,2,false,1,0,676,0,2,0,"",1272680364713160706,1247587155758723072,0
0,7,7694,3748,2200,2199,false,1,79,4290,0,0,2,Twitter Web App,1274849130133716992,2800223213,0
0,13,8903,326,482,481,false,1,15,61568,0,4,0,"",1268910940277391363,26132536,0
0,1,40264,1977,2133,2133,false,1,92,46765,0,1,0,"",1254606303365926914,96185045,0
0,0,24106,10681,7243,7242,false,1,760,268106,0,0,0,Twitter for iPad,1282825861021016070,50791051,0
0,0,48558,1868,508,506,false,1,22,191256,0,0,0,"",1279562050004344832,65181249,0
0,1,1356,9514,10876,10873,true,1,333,209735,0,0,1,Buffer App,1264380348227559425,67625793,0
0,3,1479,350,735,735,false,1,8,7004,0,0,2,SocialPilot.co,1256409592550100992,2893587999,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1254187194828414977,1133255809,0
0,2,14703,53474,4243,4238,false,1,0,29090,0,0,0,Twitter for iPhone,1268331430821670913,26163382,0
3,515,36117,337690,3528,3529,true,1,1853,57874,14,34,83,Twitter for iPhone,1275181251490721793,41084386,0
0,2,1333,134310,1910,1913,true,1,262,40027,1,0,1,Instagram,1257439864024375297,387209768,0
2,24,6481,12650,2078,2084,false,1,0,9841,2,2,8,Twitter for iPhone,1267606697968893957,1297729854,0
31,546,6181,229129,394,400,true,1,692,14034,28,18,181,Twitter for iPhone,1276126147525464065,975780214918836224,0
0,0,11786,40,313,313,false,1,1,7922,0,0,0,"",1277397214181163010,1250935568101408770,0
0,4,5933,597,1217,1216,false,1,0,2595,0,0,1,"",1285614309272428545,1097227189790146562,0
0,1,106,4,1,1,false,1,0,241,0,0,0,"",1268332886597369857,1267653799532834816,0
0,0,282,11,140,140,false,1,0,773,0,0,0,"",1282097654214864897,2284285938,0
0,1,38886,3102,2109,2109,false,1,142,116925,0,0,0,Twitter Web App,1250560840371183616,183706706,0
0,0,14167,167,419,418,false,1,12,15933,0,1,0,"",1265795982463307778,3152430729,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1261076335964889089,1133255809,0
0,0,272,50,252,252,false,1,0,354,0,0,0,"",1284117144708554752,1133400531584638977,0
0,0,10,0,8,8,false,1,0,21,0,0,0,"",1279547867498078208,1135168108107259904,0
0,1,1703,1014,2091,2087,false,1,29,3898,0,0,0,Twitter for iPhone,1283533389342158851,44450945,0
0,1,342796,411,1367,1374,false,1,1,27675,0,0,0,"",1267238820191363074,964737684970369026,0
0,1,3113,918,242,242,false,1,17,1934,0,1,1,Twitter for iPhone,1263157531695812609,1171145663477878785,0
0,0,92594,1037,106,106,false,1,6,24014,0,0,0,"",1270570540311490560,1022212324676001792,0
0,0,32851,1271,1075,1075,false,1,125,84043,0,0,0,Twitter for Android,1277385468942974977,24137386,0
0,4,51583,64554,1353,1364,true,1,163,10486,0,1,1,"",1284213151790256128,1138287733321998337,0
0,0,47179,890,1284,1287,false,1,9,15504,0,0,0,Twitter Web App,1256235621590409216,1123341302932787200,0
0,11,21282,2475,1444,1444,false,1,0,15871,1,1,6,Twitter Web App,1283545114502066177,1269934188,0
0,1,1701,942,2700,2701,false,1,0,842,0,0,0,"",1281297399483416576,1268927702255439874,0
0,0,51031,277,674,674,false,1,13,14768,0,0,0,"",1269781307141357568,34999392,0
0,1,1140,1963,248,248,false,1,48,152978,0,0,0,"",1279163364820889602,84091971,0
0,43,71181,22053,1838,1838,false,1,526,55645,1,5,8,Twitter Web App,1279920336776187904,1034647762506342400,0
0,0,11949,102,389,388,false,1,0,2930,0,0,0,Twitter Web App,1245086521549619200,497316905,0
0,0,190512,2387,3547,3630,false,1,5,41504,0,0,0,"",1284485940124278784,1192088797275574273,0
2,183,136026,11632,838,840,false,1,96,38358,1,0,42,Twitter for Android,1265371485033525248,1100838679411445762,0
0,0,387,5666,1791,1789,false,1,264,50513,0,0,0,Twitter Web Client,1250791158243921921,35796374,0
0,0,1217,1239,2747,2746,false,1,2,8088,0,0,1,Twitter for iPhone,1248712253060386816,765060522450432000,0
0,13,1608,57349,384,384,false,1,1555,7153,0,1,2,Instagram,1272675662789324800,32515106,0
0,1,224430,530,393,394,false,1,2,78872,0,0,0,Twitter for iPhone,1252229241342738432,702257659,0
0,1,199209,13618,646,654,false,1,0,368324,1,0,0,Twitter Web App,1280290034613129223,1231590638,0
330,10426,736,49421,117,117,false,1,756,3777,935,408,6929,"",1271029318630735872,438449380,0
0,3,103037,17027,6733,6730,false,1,15,78496,0,0,0,Twitter for iPhone,1273762562493108225,2362930993,0
0,1,39,724,14,14,false,1,56,55322,0,0,0,"",1275323615089745923,19026043,0
0,0,1358,378,2846,2866,false,1,2,27961,0,0,0,"",1274526684297953281,22060467,0
0,0,315768,1471,2117,2113,false,1,8,33943,0,0,0,"",1275623468827127808,2944739338,0
0,0,3612,47,327,327,false,1,0,2624,0,0,0,"",1275752865546375180,972947431284342784,0
0,4,59396,427,561,563,false,1,3,16434,0,0,1,"",1275578548640677888,765890449395552257,0
0,3,18355,344,290,290,false,1,1,20803,0,0,0,"",1275589725785645056,2275737000,0
0,2,4667,720,860,859,false,1,9,1487,1,0,2,Twitter Web App,1272676543035301888,2248205435,0
0,1,2675,19319,2422,2422,false,1,597,523517,0,0,0,Hootsuite Inc.,1247268035771150338,85601740,0
345,10739,77709,23045,1677,1677,false,1,108,59038,904,313,4834,Twitter for iPhone,1268233200473604096,3391485689,0
0,0,17485,379,405,421,false,1,3,19613,0,0,0,"",1275216644894330881,733997748584779777,0
1,34,41334,3397,1641,1640,false,1,24,33317,2,3,6,"",1275444533946314754,268783125,0
0,1,4488,7970,632,631,false,1,125,99348,0,0,0,"",1279489122734944257,211303646,0
0,0,1670,1578,1574,1570,false,1,159,30257,0,0,0,Instagram,1277024534126870529,15371671,0
0,87,114350,31006,26712,26689,false,1,34,95719,14,21,70,Twitter for iPhone,1284629516850204672,1047887297528705024,0
0,1,3813,46,551,551,false,1,0,11411,0,1,0,"",1246558218328903680,702293754263302144,0
0,0,37618,164,92,91,false,1,0,1345,0,0,0,"",1258073529301504000,1200418653029781504,0
0,12,11131,631,732,731,false,1,2,19704,0,0,0,"",1272204922193395715,2752026932,0
0,0,2707,2696,692,689,false,1,17,3470,0,0,0,"",1248067283114745856,1158565275022876673,0
0,1,80566,2387,4327,4324,false,1,6,31376,0,0,0,"",1275913214325334018,1160316487485317125,0
0,1,184392,1635,3740,3748,false,1,9,70147,0,0,0,"",1251996386154942465,927337277302374406,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1245489887144554498,1133255809,0
0,1,41,3,10,10,false,1,0,52,0,0,0,"",1270293607778582529,1270285112685596672,0
0,0,124018,293,2500,2499,false,1,2,62232,0,0,0,Twitter for iPhone,1246178096534802433,16038135,0
4,802,6701,3449,7012,7022,true,1,96,7038,29,82,251,"",1271921107260637190,21283552,0
0,20,27580,437,1110,1112,false,1,7,4891,0,0,0,Twitter for iPhone,1271953976641171456,103644788,0
0,3,66973,3794,1499,1496,false,1,38,67607,0,0,0,"",1284991245304188928,1211038438633295872,0
0,3,5994,389,661,660,false,1,32,7346,0,0,0,"",1282405283793440769,746046055012253701,0
0,5,426126,777,5786,5780,false,1,16,43925,0,0,1,"",1281660900412403722,590632482,0
0,1,2556,69,116,116,false,1,0,3930,0,0,0,"",1270951944178356226,35219658,0
0,0,2757,103,575,574,false,1,1,17660,0,0,0,"",1282509839126671362,795055107209510912,0
1,7,6714,3204,2164,2163,false,1,35,2542,0,0,6,Twitter for iPhone,1255490906008047623,2887160919,0
0,0,35911,5053,1192,1190,false,1,33,29633,0,0,0,Twitter Web App,1277025713707601921,899281946945101825,0
0,4,19440,732,3699,3713,false,1,2,8878,0,1,0,"",1277091030546907136,22459040,0
0,2,2200,160,487,488,false,1,2,4994,0,0,0,"",1272997636900093955,1073049278686334976,0
0,80,1114,2474,806,806,false,1,45,2471,0,3,28,Twitter for Android,1257786103093854208,1162154704136278022,0
0,0,339,2292,1043,1043,false,1,10,5950,0,3,0,"",1278621414183112705,16300241,0
0,5,170167,791,1336,1334,false,1,8,35999,0,0,1,Twitter for iPhone,1282098111947538432,348261600,0
0,0,87529,1340,1271,1272,false,1,7,64061,0,0,0,"",1266789533959536642,1242118015203901442,0
0,0,127698,1168,3319,3316,false,1,1,83628,0,0,0,"",1242976581590671360,713373471611490304,0
0,5,20620,922,1614,1616,false,1,4,10550,0,0,4,Twitter for iPhone,1285361572387446785,548798426,0
0,36,4392,68,309,308,false,1,3,9913,0,4,0,"",1284988669972099072,4880089509,0
0,0,9938,902,732,732,false,1,42,3782,1,0,0,Twitter for iPhone,1277747108641112067,1170326779,0
0,5,16152,1800,478,478,false,1,39,9427,0,0,0,Twitter for Android,1277026787298627584,767453100034527232,0
44,7295,10884,1793574,569,567,true,1,4439,99212,167,418,2328,Twitter for iPad,1283071250743521280,195271137,0
0,0,101,341,118,118,false,1,4,1616,0,0,0,Instagram,1254773417602977792,705069909936574464,0
0,1,1234,3533,195,195,false,1,20,11744,0,0,0,Twitter Web App,1257705071133024256,722072734574997505,0
0,2,93,58,86,86,false,1,0,177,0,0,0,"",1276596077244940288,1275985634923085827,0
0,2,31704,5230,1131,0,true,1,88,77915,0,0,0,TweetDeck,1286448132667183105,155387585,0
0,0,1466,4726,4,4,false,1,24,521387,0,0,0,erased4126563_E65sErOSVV,1253113892953370625,1133255809,0
0,0,6994,158,1147,1152,false,1,1,3333,0,0,0,"",1262764171411828736,3294793759,0
51,2078,29242,629,427,427,false,1,1,7056,68,16,1825,Twitter for Android,1267436347599532038,1246449210486030337,0
4,314,70166,10318,180,180,false,1,29,17116,3,3,129,Twitter for iPhone,1268497403146985472,1192561027415568384,0
0,3,6729,344,339,337,false,1,3,3763,0,0,0,Twitter for Android,1276300896234803201,1248794857663074305,0
0,0,13537,444,480,478,false,1,24,14014,0,0,0,"",1266281937502527488,1023747267847745537,0
0,15,101953,4157,1598,1596,true,1,77,25553,0,0,3,Twitter for iPhone,1267238434025820161,2391735781,0
0,1,77589,115,262,262,false,2,7,20304,0,0,0,"",1276605508309450753,2350789766,0
0,0,624533,6312,6572,6565,false,1,5,304309,0,0,0,"",1270345715164876801,4685096539,0
0,0,118962,426,803,810,false,1,9,53678,0,1,0,"",1275051586579030016,26370177,0
8,2612,8345,93871,307,307,false,1,0,1949,9,23,196,Twitter for iPhone,1266279090807402496,915643808649404416,0
0,4,29869,79446,58346,58302,false,1,937,3555601,0,0,1,The Social Jukebox,1247959194604638212,289118612,0
